"","Toronto Raptors","Los Angeles Clippers","Charlotte Hornets","Indiana Pacers","Orlando Magic","Brooklyn Nets","Miami Heat","Philadelphia 76ers","Dallas Mavericks","San Antonio Spurs","Utah Jazz","Phoenix Suns","Portland Trail Blazers","Detroit Pistons","Houston Rockets","Golden State Warriors","Boston Celtics","Memphis Grizzlies","New Orleans Pelicans","Oklahoma City Thunder","Denver Nuggets","Sacramento Kings","Los Angeles Lakers","Milwaukee Bucks","Atlanta Hawks","New York Knicks","Chicago Bulls","Cleveland Cavaliers","Minnesota Timberwolves","Washington Wizards"
"37",1610.49708170478,1537.03062908611,1469.26742928098,1600.80853196231,1430.94458318778,1461.32085121034,1517.88689126988,1579.45418453393,1458.92031610833,1545.11576044674,1541.10734977472,1330.92956640213,1557.02622168574,1460.54949680315,1638.66870204342,1629.31296865907,1569.18630820086,1437.64946071998,1488.24587583115,1579.88250357159,1619.29085172737,1484.36726907361,1516.91821598495,1612.21084121832,1383.65349006262,1328.09281764518,1366.67692813404,1400.56017164285,1492.57901596449,1435.32073149485
"38",1614.51595409503,1541.57202179868,1463.18865662319,1604.77706170273,1422.47469667144,1454.9969370962,1504.0979136396,1588.49633606374,1451.99159479084,1555.88525707479,1533.18932969448,1327.8860402447,1565.19096067894,1453.70277220316,1626.32270175172,1632.3564948165,1576.11502951835,1428.47072113157,1498.67037970345,1589.45989882912,1609.4932170096,1477.74689131276,1508.47469463675,1602.16279794613,1379.33930181511,1324.68698808066,1358.27104619973,1393.41575568602,1484.52697931667,1444.09233094706
"39",1622.43397417527,1548.27236574626,1469.27846138342,1595.23187138391,1415.77435272386,1466.24738063579,1497.04168573693,1592.14426951104,1445.82006871507,1567.77759711492,1539.37017174735,1324.2381067974,1555.61356542141,1444.81559656314,1636.1203364695,1622.24721050376,1583.47254666665,1422.27839982944,1487.41993616386,1575.30847870543,1616.54944491226,1471.68164445505,1493.62865742309,1610.59837858442,1393.12827944539,1339.53302529432,1354.30251645931,1387.23491363315,1492.99686583301,1435.9600593222
"40",1610.54163413513,1556.03712241067,1461.51370471901,1599.7249876212,1407.36974760062,1475.4261202242,1509.76051323836,1598.31579558681,1436.90349474877,1573.96991841705,1547.35925761985,1319.69671408483,1567.95956571311,1435.41398175001,1625.38707391565,1628.31245736146,1593.93998861631,1414.33080852266,1494.61372942104,1563.25722525027,1624.82516030018,1480.08624957828,1483.61047301942,1621.33164113827,1389.0574964028,1335.29976059169,1347.65404325962,1380.04112037597,1503.01505023668,1450.11147944589
"41",1620.58967740732,1547.76140702275,1454.70754304417,1589.25754567154,1400.9850286267,1482.07459342388,1517.47120057936,1604.29131821863,1443.86941290226,1580.81664301704,1538.92367698155,1313.60690932461,1572.19283041574,1448.53941758335,1629.10893337733,1631.43661972646,1581.22116111488,1428.7867131922,1502.56132072781,1553.34654916192,1607.79013939249,1465.63049471628,1492.52704698572,1606.95913504741,1381.47420722934,1332.17559822669,1343.34561022884,1375.54800413868,1515.06630369185,1444.13595681406
"42",1630.13486772615,1534.63597118941,1445.29186470612,1592.966448572,1415.75246269443,1474.71707627559,1510.11484136847,1589.98262099354,1455.89041395015,1566.36073834751,1545.30839595548,1328.06266418661,1576.50126344652,1441.6045751401,1613.63894092089,1634.63619750955,1566.45372704715,1421.0760258512,1509.06018040292,1564.00542390705,1617.08663428417,1475.03210952941,1501.41422262574,1611.55488905401,1396.8456667084,1328.46669532624,1340.14603244576,1369.04914446357,1503.04530264395,1458.44465403915
"43",1634.20565076874,1523.61065109795,1458.62286139449,1596.71459252861,1431.22245515087,1482.30036544905,1498.43816461008,1574.61116151448,1450.62463412399,1576.27141443585,1554.05169911091,1321.09674603311,1583.30742512135,1451.30584261779,1618.60202372062,1639.90197733571,1553.91866810467,1416.11294305147,1498.88707559818,1549.42878587716,1607.7423703459,1484.44778786746,1492.67091947031,1618.91124826491,1392.24991270179,1324.56380217869,1335.62709283131,1365.32728500189,1513.2184074487,1472.81716013002
"44",1640.09228817749,1514.81067066786,1469.72212065591,1586.42517857296,1421.52118767319,1476.4137280403,1503.85016056977,1578.51405466203,1443.46982248375,1565.61253969072,1558.57063872536,1338.13176694081,1574.01093022967,1462.98251937617,1605.03439253418,1649.24624127398,1566.49836806945,1411.3664408997,1509.91239568963,1537.60230515013,1611.09789213913,1496.96999935318,1479.16144001577,1623.65775041668,1406.82655073168,1318.45534187273,1329.53832191508,1378.83676445643,1505.07594915416,1467.29125343302
"45",1645.61819487449,1508.65079524857,1475.93732437296,1592.52807406727,1413.81108481472,1488.94878698278,1495.94911402881,1586.65651295657,1437.36692698943,1552.28154300234,1565.50548116861,1334.3836229842,1561.48871874395,1453.64034397752,1612.02340702565,1655.43789889181,1572.30814449624,1405.55666447291,1503.7207380718,1549.29393314089,1615.07202603351,1485.87074009177,1485.25021093199,1628.2589431018,1401.25926020783,1314.26822881422,1326.18280012186,1373.65774934024,1496.62792374689,1473.39971373898
"46",1633.03849490971,1520.3393465867,1469.17253805282,1599.29286038741,1409.20989212961,1502.51641816922,1486.29180499597,1596.94592691223,1432.36786626065,1559.43635464259,1574.3054615987,1331.34412699814,1566.66773386014,1444.20845198619,1601.25445115393,1661.59777431111,1577.87543502008,1401.36350213038,1495.51293159224,1553.4810461994,1603.75298997379,1495.21291549042,1497.07669165903,1633.25800383058,1391.48805785313,1311.05152109021,1320.77080416217,1368.86628617924,1502.05712425224,1482.83160573032
"47",1636.07799089576,1507.86008180449,1477.04228505398,1610.6317864963,1418.9810944843,1510.22652102768,1492.54536892524,1585.25429892146,1444.84713104286,1567.88438004985,1579.0969247597,1325.1289232811,1574.8755403397,1455.8809347095,1604.47115887794,1667.02672215931,1585.77648156105,1394.00890276793,1502.86753095469,1564.38566946222,1606.87879487735,1485.64477302061,1490.08767716755,1639.04209692092,1399.79334058751,1306.57301775849,1332.03393582971,1364.89215228485,1507.2426495118,1477.68661025339
"48",1640.2711532383,1517.51739083733,1471.25819196363,1594.7994737096,1411.80395914309,1519.79466349749,1497.65136595822,1596.02325479318,1455.16460271828,1556.19582871171,1568.97542952777,1319.69972277575,1584.99703557163,1445.56346303408,1615.34056877173,1672.17171763624,1589.93870628064,1386.13915576677,1491.19504823138,1572.30969242561,1616.82132095241,1479.82299330034,1484.65872931936,1627.14465976601,1394.5101008405,1301.46702072551,1323.72865309533,1353.62902061732,1516.59354598298,1485.8127613178
"49",1646.09293295856,1522.4541896787,1476.72636537288,1587.19961961695,1403.67780807867,1526.97179883871,1482.61179001425,1604.88192421338,1449.67189604848,1547.33715929152,1580.29446558748,1314.51419751618,1574.09241230881,1440.36075680521,1619.90483020917,1679.84809006342,1582.26233385346,1378.77208898736,1483.27102526798,1584.20712958052,1621.17510608596,1487.19006007975,1475.30783284819,1632.34736599489,1408.25919809328,1295.99884731627,1318.79185425396,1349.46679589772,1508.4067339932,1477.79243128993
"50",1634.75400684968,1531.4426775585,1469.8968259642,1573.80368904841,1399.11354664123,1531.45030217043,1475.59036227167,1594.93939813832,1455.51635060841,1555.51380709485,1588.48127757726,1310.84851081256,1577.75809901243,1450.79669339216,1605.96253536098,1687.44794415608,1590.81018448591,1394.60440177406,1475.09437746465,1589.33238540514,1627.54520943446,1478.20157219995,1480.82660596894,1642.26188281046,1400.24554091471,1290.15439275634,1309.49360266982,1343.21323196845,1500.67150598326,1464.33511666836
"51",1623.88459695589,1517.69358030572,1477.45543307146,1559.04561774116,1393.98829081661,1522.90245153798,1467.94724213821,1601.76818747853,1445.08041402146,1563.53413712273,1596.2165055872,1307.722705909,1583.04133875944,1442.38475292702,1596.5829368416,1675.03068651988,1597.63972389459,1390.25061664051,1489.03667231284,1596.35381314773,1636.92480795384,1486.21522937852,1473.99781662873,1647.85118807482,1395.13121263918,1287.24361544402,1304.96465152861,1352.5114835526,1507.59619009311,1477.73104723689
"52",1629.37730362569,1506.44250436462,1483.21033030421,1566.68873787461,1408.74636212387,1527.43140267918,1481.40942602004,1614.18544511473,1452.84195219638,1567.16972671801,1585.83747546936,1302.20393278824,1593.42036887729,1457.60026786328,1606.42087399303,1680.05374859221,1600.55050120691,1383.32593253065,1482.66656896434,1586.47459766557,1643.36533355404,1499.74051206804,1485.24889256983,1653.96909744533,1402.4213283662,1279.73779179209,1320.00422747258,1365.96879817416,1501.15566449291,1472.14174197254
